1379618840419;1.401298464324817e-43;-1.401298464324817e-43;NaN;NaN;NaN;NaN;0;0;0;0.028;0.853;-20435;13604;0;0;0;0;0;0;0;0;
1379618840425;1.401298464324817e-43;-1.401298464324817e-43;NaN;NaN;NaN;NaN;0;0;0;0.029;0.852;-20435;13604;0;0;0;0;0;0;0;0;
1379618840426;1.401298464324817e-43;-1.401298464324817e-43;NaN;NaN;NaN;NaN;0;0;0;0.029;0.852;-20435;13604;0;0;0;0;0;0;0;0;
1379618840428;1.401298464324817e-43;-1.401298464324817e-43;NaN;NaN;NaN;NaN;0;0;0;0.029;0.852;-20435;13604;0;0;0;0;0;0;0;0;
1379618840429;1.401298464324817e-43;-1.401298464324817e-43;NaN;NaN;NaN;NaN;0;0;0;0.029;0.852;-20435;13604;0;0;0;0;0;0;0;0;
1379618840432;1.401298464324817e-43;-1.401298464324817e-43;NaN;NaN;NaN;NaN;0;0;0;0.029;0.852;-20435;13604;0;0;0;0;0;0;0;0;
1379618840437;1.401298464324817e-43;-1.401298464324817e-43;NaN;NaN;NaN;NaN;0;0;0;0.029;0.851;-20435;13604;0;0;0;0;0;0;0;0;
1379618840473;1.401298464324817e-43;-1.401298464324817e-43;NaN;NaN;NaN;NaN;0;0;0;0.254;-0.118;-1991;924;0;0;0;0;0;0;0;0;
1379618840478;1.401298464324817e-43;-1.401298464324817e-43;NaN;NaN;NaN;NaN;0;0;0;0.254;-0.115;-1987;902;0;0;0;0;0;0;0;0;
1379618840484;1.401298464324817e-43;-1.401298464324817e-43;NaN;NaN;NaN;NaN;0;0;0;0.254;-0.112;-1985;881;0;0;0;0;0;0;0;0;
1379618840496;1.401298464324817e-43;-1.401298464324817e-43;NaN;NaN;NaN;NaN;0;0;0;0.253;-0.11;-1981;860;0;0;0;0;0;0;0;0;
1379618840497;1.401298464324817e-43;-1.401298464324817e-43;NaN;NaN;NaN;NaN;0;0;0;0.253;-0.107;-1976;841;0;0;0;0;0;0;0;0;
1379618840501;1.401298464324817e-43;-1.401298464324817e-43;NaN;NaN;NaN;NaN;0;0;0;0.252;-0.105;-1969;824;0;0;0;0;0;0;0;0;
1379618840503;1.401298464324817e-43;-1.401298464324817e-43;NaN;NaN;NaN;NaN;0;0;0;0.251;-0.103;-1963;806;0;0;0;0;0;0;0;0;
1379618840516;1.401298464324817e-43;-1.401298464324817e-43;NaN;NaN;NaN;NaN;0;0;0;0.25;-0.1;-1958;786;0;0;0;0;0;0;0;0;
