-46.963417053222656;-19.45162582397461;0.5952745203736919;80.40627073457017;0.012790851297848429;0.009985789655854478
-46.963417053222656;-19.45162582397461;0.5987352476281882;98.04695714635568;0.012721636752758501;0.011749858297033029
-58.5336799621582;-27.0992374420166;0.563901455567854;117.68141415224864;0.014575338884858742;0.014478065159426524
-63.799808502197266;-34.74430465698242;0.5791643193806871;123.01491639669973;0.014796694462605984;0.01577592210536822
-56.50179672241211;-68.81889343261719;0.5396987337205462;126.93394681411058;0.014856204997830288;0.01957528402467278
-52.43986129760742;-112.70660400390625;0.5392704131250933;131.64366166075934;0.014458577867258876;0.02443502656646656
-40.84859848022461;-157.31297302246094;0.5270207309202679;137.67526930207225;0.013544445229617104;0.02949882423245332
-41.12236022949219;-227.62269592285156;0.570844571114761;145.26820029795772;0.012695344600654;0.037289089622080926
-62.1459846496582;-262.96539306640625;0.5627540201985102;155.43262222496298;0.014959518060995618;0.041839801529136925
52.27626419067383;-192.6725616455078;0.5111199857885496;168.04655331749666;0.004549973865161626;0.03607191149630045
344.3475036621094;22.113794326782227;0.5206565350661735;182.19704386600966;-0.02484788106753441;0.016008324953922744
379.8321533203125;29.0183048248291;0.5572926174739604;191.94019968821664;-0.02912906768151046;0.016292189486338753
258.9372253417969;-11.462879180908203;0.5800722680998596;198.99391486145134;-0.017495167896176878;0.02104567940423596
211.4536895751953;-53.79612731933594;0.5593929952721712;203.79391322823835;-0.012333228862962958;0.02575900405475743
94.52432250976562;-55.22277069091797;0.5497308096515039;206.37254348522043;-0.0004470484440066407;0.026159531417613843
62.489601135253906;-25.596345901489258;0.6017496614573736;210.46144469971557;0.0017160466573271369;0.023605779060120485
49.79681396484375;1.2949564456939697;0.5871193291431795;215.10671655793806;0.003277932020652034;0.02138117601122441
36.097625732421875;-14.751496315002441;0.6302009752401031;216.04273691073263;0.00378621792195575;0.023079423322573508
33.201866149902344;-9.741618156433105;0.6354398276245228;216.1662338683194;0.00397101683251931;0.022590785202475254
50.82666015625;-17.072772979736328;0.6596520470283497;217.423344132556;0.0017242930438080058;0.023449611711229234
97.46427154541016;-9.779275894165039;0.5892685613896399;217.37305522103696;-0.0015317983823338148;0.022715233111520204
153.27438354492188;4.32129430770874;0.6352242686951816;219.7454707598239;-0.00803192372839582;0.021542417645211517
244.28179931640625;55.92585372924805;0.6491815922771386;226.85735041975795;-0.0174118117771834;0.01709314966905099
254.33688354492188;89.71526336669922;0.6360237697319222;231.58808725644292;-0.018154163749130637;0.01418728238897437
163.74859619140625;106.3537826538086;0.7296286548711636;235.2556834189686;-0.010967432716563898;0.012890190076516001
135.79281616210938;109.78528594970703;0.7497179510523939;238.7134563628494;-0.008573640637258816;0.012892817041314236
101.57062530517578;89.55585479736328;0.7780114166878815;239.77212643930784;-0.0057172908642752086;0.015021627164194458
125.73406219482422;89.0827407836914;0.7319154761691331;238.54129037005941;-0.007211715742865084;0.0149458549586368
112.79332733154297;70.76251983642578;0.791792492589132;235.09251037524564;-0.007115182584936939;0.016432999053881986
168.70346069335938;53.49077606201172;0.7926564323284007;231.21790222551806;-0.012723474715903951;0.017772712616350633
157.88339233398438;63.30031204223633;0.8344895298378017;228.39320532953292;-0.01247812983015447;0.016509289328729658
172.66259765625;62.52730941772461;0.8526769317469892;224.69702049654404;-0.014319798400564784;0.016216971107881943
165.36573791503906;69.03951263427734;0.8836924854884259;220.07216602635935;-0.01421042350127243;0.015103265339208203
178.17796325683594;68.6533203125;0.9086091327780434;215.95933478519498;-0.015989978981244463;0.014730601447269499
152.77951049804688;50.477928161621094;0.8909734229396323;212.81439024060916;-0.013097419508597333;0.016233646207898807
193.65814208984375;44.905147552490234;0.9589668571703642;211.1677827000271;-0.018545151352391657;0.016626263514753686
132.35125732421875;29.666025161743164;1.014159591740091;211.99314876821563;-0.013518317567223695;0.018232712360647246
145.76966857910156;19.89389991760254;1.2683422771756518;213.1958113109273;-0.019943812401423195;0.019330191139332476
102.9502944946289;22.43396759033203;1.3626253153552943;217.85918224761292;-0.017547535756568776;0.01954252146572809
63.4296760559082;12.27903938293457;1.5744477530343852;225.31199362997836;-0.017831922666278525;0.021303295424704383
64.19920349121094;2.668032646179199;1.6648470974999299;235.43375952733635;-0.019716862299119692;0.023276572688115716
49.264259338378906;-15.412805557250977;1.9358571923717494;244.68165409571066;-0.02364356978127288;0.026009445965296165
43.23650360107422;-10.720797538757324;1.994024397311875;252.83907349312926;-0.02420413830634492;0.02635598710318866
17.84235382080078;-31.129514694213867;2.0625233321802465;262.7917162144448;-0.02303470202568501;0.02939212309086587
