1379485794727;-16.264854431152344;21.486125946044922;0.6474954692031994;134.5864132168009;0.008676576059051247;0.05168595269211587
1379485794766;2.003161907196045;18.575498580932617;0.644470996105188;157.54419771031394;0.006910263887176636;0.06116012922603231
1379485794855;-17.57236671447754;23.984590530395508;0.6217420158156672;159.81083532774574;0.00932239635513441;0.06152587507805875
1379485795015;-12.295145034790039;-6.613988876342773;0.6281275848606941;157.1872241905637;0.008666962806265123;0.06353628856385976
1379485795180;16.46280860900879;-32.4232063293457;0.6200366676495285;155.1251553824158;0.0059529857861085516;0.0652923827859009
1379485795343;22.03499984741211;-47.87583923339844;0.599561342392837;153.84781899927668;0.0058052731674020485;0.06632671152305052
1379485795505;38.62718200683594;-64.07361602783203;0.6225092990374161;155.62342839159294;0.003687095818568084;0.06865673295942037
1379485795662;29.18413543701172;-49.44753646850586;0.6306989734847016;160.19750307495622;0.004467606986604795;0.06902375487683307
1379485795831;48.20952224731445;-23.71862030029297;0.6145651418291304;164.44041307051674;0.002887744938685947;0.068148027258236
1379485795992;58.339107513427734;-7.3233561515808105;0.6641853487619684;165.2674266543525;0.0008823822734178571;0.06683930627689909
1379485796156;70.69539642333984;20.262405395507812;0.6204949316225875;164.82599736225018;0.0005205617252142646;0.0639041584053493
1379485796314;88.87830352783203;29.052814483642578;0.6114195005523116;164.78715378079255;-0.0011162203638294356;0.06300958006395277
1379485796520;99.33575439453125;67.10668182373047;0.6218195670731615;164.7166196369755;-0.002369966780916356;0.05917597967241715
1379485796671;107.6335678100586;98.61954498291016;0.6748643152609017;166.75852506338708;-0.004260643086223895;0.056841455527063815
1379485796848;110.6446304321289;164.1011199951172;0.6620024244826955;165.72699787746637;-0.004304511532866802;0.04988068715147483
1379485797008;138.56143188476562;232.3895721435547;0.6364303756229789;160.6902780981436;-0.006584750700936141;0.041037154024901976
1379485797165;163.81907653808594;249.57313537597656;0.7012310576180807;150.61256312562557;-0.010406528806170205;0.035287711712652575
1379485797335;123.73298645019531;287.7796630859375;0.6454121957195121;139.29576354389314;-0.005281542559409773;0.026940339108963512
1379485797489;134.2755126953125;342.3968200683594;0.7133987056516405;119.96353610268011;-0.007695525382564062;0.013745732434236102
1379485797653;162.93548583984375;343.0186767578125;0.6995788763585826;98.22986491836133;-0.010285126111156027;0.004990078291563282
1379485797821;171.63552856445312;331.1827697753906;0.7136079773443634;71.34903499917772;-0.01143571240333258;-0.004578662977867971
1379485797982;136.8350830078125;338.193115234375;0.6991513165728853;39.6666655628847;-0.007666534632238957;-0.017952645298283616
