1379521864895;54.352569580078125;16.656572341918945;0.6561852077977234;96.85010438316652;-0.0012707516147332733;-0.059109456970415045;0.7
1379521864929;78.29951477050781;25.74050521850586;0.761998158731486;118.91285040982757;-0.012139410050394693;-0.07289214055900689;0.702
1379521865058;54.06178665161133;76.84477233886719;0.842997861614379;134.55408174599415;-0.01994852760125723;-0.08534313538792851;0.71
1379521865228;51.06342315673828;109.39137268066406;0.8335776819231253;132.18272081135694;-0.01897052927019339;-0.085873114847654;0.722
1379521865391;67.2511978149414;82.18463134765625;0.8339552919300062;125.72046912580606;-0.019202543566779914;-0.080363359356343;0.727
1379521865548;99.30797576904297;39.621089935302734;0.908934170359037;116.45828932731126;-0.027085112745132214;-0.07225223899250492;0.728
1379521865709;165.23291015625;-2.877561330795288;0.8411310876051866;107.73569057054277;-0.02109590368239366;-0.06446876066247795;0.727
1379521865872;209.15811157226562;-5.433655738830566;0.9006365094537955;101.7653764732363;-0.027573548284246734;-0.06073320653961194;0.729
1379521866042;229.28225708007812;-22.28079605102539;1.0146328380523573;101.27703218095701;-0.03921467089019666;-0.05942937154551267;0.731
1379521866210;217.6316375732422;-64.91180419921875;1.008912743984152;103.74194775394028;-0.03850285404929412;-0.058350460400411044;0.731
1379521866372;194.96087646484375;-75.10676574707031;1.1500225919174054;111.16510398811124;-0.052341789709318666;-0.062192656448042526;0.726
1379521866522;99.8734359741211;-65.64509582519531;1.180366045408852;120.3580729915684;-0.05423508577257466;-0.06827613804542931;0.718
1379521866691;69.49890899658203;-47.56768798828125;1.3629021285544867;134.1522337428521;-0.07212419976340764;-0.07763727896641438;0.71
1379521866853;61.14345169067383;-70.77154541015625;1.3992716967262013;153.4661731061032;-0.07566089109290822;-0.08783341113905255;0.703
1379521867024;60.38901138305664;-95.60992431640625;1.4350766684887517;176.2945147149403;-0.07923233498547184;-0.1000401133699798;0.696
1379521867186;70.07181549072266;-171.4530792236328;1.4795286446934912;197.98597963997372;-0.0837937262552378;-0.10850440303056626;0.685
