1379519739595;-32.15163803100586;16.39781379699707;0.3862229133444385;-45.144271381895635;0.016133738296831932;-0.020025446208397902;0.702
1379519739630;-11.578617095947266;11.421287536621094;0.37277800483813284;-43.90457359495787;0.013933873954751015;-0.01893238394237768;0.704
1379519739666;-4.342897415161133;5.847481727600098;0.366493414889413;-39.90712544226557;0.013191279392031076;-0.016664547984218236;0.705
1379519739775;24.822723388671875;-8.55244255065918;0.4234282234174961;-38.93105253097531;0.008552708725009453;-0.014546127906311022;0.711
1379519739942;-15.18621826171875;-11.704157829284668;0.39634447895235597;-43.14242190753805;0.01389545661235913;-0.01585246982350106;0.718
1379519740088;-10.778634071350098;-5.235167503356934;0.37120495481619736;-46.92763375854196;0.013869336992238065;-0.018142833403013953;0.716
1379519740256;45.050880432128906;-14.351755142211914;0.3751616382997552;-42.20309631693425;0.007090661582149429;-0.01515902790970827;0.714
1379519740425;100.75293731689453;-24.463008880615234;0.3483687480408736;-35.51527723751707;0.000942272561155184;-0.011270549829333;0.724
1379519740591;188.6100311279297;-32.97547912597656;0.3767624983938268;-33.938540202832996;-0.010168453703228098;-0.00961835858601601;0.729
1379519740749;75.06475067138672;-42.814971923828125;0.40895209037064495;-34.88389463747899;0.002813188112020696;-0.008815761224132222;0.737
1379519740903;14.295373916625977;-45.84508514404297;0.3705366967357182;-32.78371183132475;0.010873821195290519;-0.007612074515244745;0.736
1379519741068;-31.550745010375977;-46.47860336303711;0.40615566385701657;-31.93185231228628;0.015662976124104788;-0.0071953085213500596;0.728
1379519741237;-66.55040740966797;-36.583587646484375;0.3810208301825462;-30.933934168823384;0.020365632285509232;-0.007983543149951228;0.72
1379519741398;-99.74949645996094;-14.657096862792969;0.3727288931644495;-28.014588802267326;0.024515361711906325;-0.009446983897371775;0.706
1379519741562;115.32138061523438;-25.506431579589844;0.41543616495284674;-24.939514900125346;-0.002147288972885058;-0.006915034170499358;0.695
1379519741730;234.24635314941406;-51.12845993041992;0.3809264502450217;-18.80191306615717;-0.01572809138283012;-0.0013853500348124772;0.696
1379519741898;175.7787322998047;-57.5048713684082;0.40531359903346903;-6.0092128762833;-0.009199719856645945;0.004496899413695663;0.699
1379519742042;67.18008422851562;-61.360816955566406;0.43855255218508415;-6.980596713607724;0.0031673388488764435;0.004571059349224879;0.704
1379519742212;16.048072814941406;-56.093379974365234;0.40724695631109425;-10.219679098245365;0.009929292135985146;0.0026433339576256813;0.709
1379519742378;-24.706205368041992;-37.95348358154297;0.3819529220177908;-13.89796238528288;0.015325686203809223;-0.0010047669243279968;0.71
1379519742543;-56.05570602416992;-12.541475296020508;0.381852500797081;-14.944258491668904;0.01908963470695877;-0.004472726361145101;0.709
1379519742704;-69.34900665283203;14.570374488830566;0.43428811864114514;-14.401942162747218;0.019636118425516942;-0.007509221803758556;0.705
1379519742881;-88.80647277832031;42.878929138183594;0.3895367643804137;-14.385304652602542;0.022866041445790165;-0.010899593357623048;0.702
1379519743024;-103.79490661621094;56.3555908203125;0.4108845031097692;-14.947339690011574;0.024237698731749927;-0.012741606774442131;0.703
1379519743193;29.200298309326172;55.75735855102539;0.3762957998430292;-15.949350638341627;0.008970048206020275;-0.013070623281459698;0.7
1379519743352;271.1070861816406;41.33083724975586;0.37541005272690414;-17.94781675073989;-0.020041051396334955;-0.01213882717026666;0.703
1379519743525;303.00921630859375;31.127517700195312;0.3803722991672261;-10.03290336970872;-0.02396855194037577;-0.007748463471906926;0.708
1379519743686;246.5345001220703;30.06830596923828;0.3700059142498477;-11.179709963160633;-0.016984258299645394;-0.008080080701572847;0.715
1379519743833;218.6743927001953;5.757791042327881;0.39730018215648727;-24.257287161269034;-0.014186930767153178;-0.010393849789586958;0.72
1379519743997;84.25942993164062;7.421815395355225;0.3866691040282809;-35.13441971752755;0.0021554863276375073;-0.014944385734453646;0.727
1379519744167;39.48514175415039;9.958731651306152;0.38883591861283584;-42.116448849013125;0.007485064617245237;-0.01804162733776199;0.731
1379519744334;8.594983100891113;-4.573500156402588;0.42248711471967615;-45.905234785696535;0.010518859733499544;-0.017813273895510302;0.735
1379519744498;-7.372775554656982;-14.017070770263672;0.42929416738838505;-47.81479540500874;0.012298849718791138;-0.017443869669571857;0.735
1379519744661;-22.837438583374023;-26.162303924560547;0.4166969152916159;-48.837935632868664;0.014406554324172564;-0.0163956977822002;0.738
1379519744828;-22.58502960205078;-26.681922912597656;0.4362051381549019;-48.04012051172816;0.013986100789148056;-0.016014217455179548;0.742
1379519744984;-22.443941116333008;-19.90308952331543;0.4303389719017656;-45.90789421979906;0.014086493495924647;-0.015974786945121774;0.749
1379519745141;-37.07854080200195;-7.368963718414307;0.4472977499871849;-42.90541087692475;0.015503469896496539;-0.016277888704560182;0.751
1379519745308;-47.49713897705078;-7.881638050079346;0.421650716301901;-39.07289747648002;0.017266642351208075;-0.014683362424582487;0.747
