1379520646796;-0.21710988879203796;5.205044269561768;0.7334338348795316;37.02225408373215;0.01066525192348424;0.02215089191900455;0.708
1379520646829;-1.7442941665649414;3.7713356018066406;0.6947942210409206;38.01942295595347;0.012229162688361956;0.022766397746350402;0.709
1379520646961;16.468631744384766;10.498191833496094;0.7006616261931939;37.99323586916603;0.011775911371339626;0.02266996321949766;0.716
1379520647130;25.080238342285156;12.380318641662598;0.7199946205746476;37.76989614611119;0.010899252316906676;0.022513373863966762;0.722
1379520647296;30.600162506103516;24.84160041809082;0.7076633699982111;37.07794875169867;0.011326263249998315;0.021948670046002112;0.728
1379520647444;54.03138732910156;37.30021667480469;0.8047977249287115;36.08285213729107;0.007159714354902322;0.021202108682276982;0.727
1379520647611;56.775394439697266;58.175601959228516;0.7636089756882304;33.23689856839928;0.008774336239194417;0.019244031917528825;0.728
1379520647776;68.64920043945312;68.24127960205078;0.7236662818656402;28.647268585690767;0.010229558320100954;0.01636946579618985;0.723
1379520647945;63.65987014770508;82.98759460449219;0.8402669722026916;21.349647122290776;0.0056254026701198735;0.011813937138120558;0.719
1379520648152;102.93318176269531;117.37787628173828;0.8757168798832287;12.283620703084807;0.0037361266235185096;0.005961637906470025;0.719
1379520648269;146.86280822753906;140.50009155273438;0.8540197163780623;0.750905387816033;0.00407685764614704;-0.0012354578659431927;0.719
1379520648426;182.76625061035156;160.04869079589844;0.9079171955250022;-15.507037626795466;0.001490117171675695;-0.01122480686562806;0.72
1379520648593;96.04875183105469;230.23838806152344;0.9451534714565528;-36.77810376852676;0.0010412761197652308;-0.024829722917854336;0.714
1379520648749;129.47276306152344;205.5173797607422;0.9497030733997;-62.553043525703;0.00045820390727372047;-0.03999803467255071;0.703
1379520648921;69.74601745605469;184.77102661132812;0.9437799298293156;-92.41206714910578;0.0014118505973547207;-0.0576644926087994;0.699
1379520649087;77.4879379272461;103.4633560180664;0.9526169783127851;-123.68464232057534;0.0009654656123616415;-0.07545234566456199;0.698
